sats,time,lat,long,velocity,heading,height,GPS_Longacc,GPS_Latacc,temperatur,battery,batt_flags,batt_ai,batt_soc,time_of_day,lat_deg,long_deg,SplitD,Distance
10.0,75141.65,3089.45027,39.66772,3.58,125.29,17.23,0.0,0.01,19.75,3.904,459049.0,-148.0,77.0,28301.65,51.49083783333333,-0.6611286666666667,0.04972222222222222,0.04972222222222222
10.0,75141.7,3089.45025,39.66768,3.58,125.07,17.23,0.0,0.01,19.75,3.904,459049.0,-148.0,77.0,28301.7,51.4908375,-0.6611279999999999,0.04972222222222222,0.09944444444444445
10.0,75141.75,3089.45024,39.66765,3.62,125.11,17.23,0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28301.75,51.49083733333334,-0.6611275,0.05027777777777778,0.14972222222222223
10.0,75141.8,3089.45022,39.66761,3.66,125.15,17.22,0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28301.8,51.490837000000006,-0.6611268333333334,0.050833333333333335,0.20055555555555557
10.0,75141.85,3089.4502,39.66757,3.69,125.13,17.22,0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28301.85,51.490836666666674,-0.6611261666666667,0.05125,0.25180555555555556
10.0,75141.9,3089.45018,39.66754,3.71,125.11,17.22,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28301.9,51.49083633333333,-0.6611256666666667,0.051527777777777777,0.30333333333333334
10.0,75141.95,3089.45017,39.6675,3.68,124.89,17.21,-0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28301.95,51.49083616666667,-0.661125,0.05111111111111111,0.35444444444444445
10.0,75142.0,3089.45015,39.66746,3.66,124.67,17.21,-0.02,0.01,19.75,3.904,459049.0,-148.0,77.0,28302.0,51.490835833333335,-0.6611243333333333,0.050833333333333335,0.4052777777777778
10.0,75142.05,3089.45013,39.66743,3.67,124.68,17.21,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.05,51.4908355,-0.6611238333333334,0.050972222222222224,0.45625000000000004
10.0,75142.1,3089.45012,39.66739,3.69,124.7,17.21,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.1,51.49083533333333,-0.6611231666666666,0.05125,0.5075000000000001
10.0,75142.15,3089.4501,39.66735,3.7,124.82,17.21,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.15,51.490835,-0.6611225,0.0513888888888889,0.558888888888889
10.0,75142.2,3089.45009,39.66732,3.68,124.93,17.21,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.2,51.49083483333333,-0.661122,0.05111111111111111,0.6100000000000001
10.0,75142.25,3089.45007,39.66728,3.61,125.24,17.21,-0.04,-0.01,19.75,3.904,459049.0,-148.0,77.0,28302.25,51.4908345,-0.6611213333333333,0.05013888888888889,0.6601388888888889
10.0,75142.3,3089.45006,39.66725,3.55,125.55,17.21,-0.04,-0.01,19.75,3.904,459049.0,-148.0,77.0,28302.3,51.49083433333333,-0.6611208333333334,0.049305555555555554,0.7094444444444445
10.0,75142.35,3089.45004,39.66721,3.55,125.62,17.21,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.35,51.490834,-0.6611201666666666,0.049305555555555554,0.7587500000000001
10.0,75142.4,3089.45003,39.66717,3.56,125.68,17.21,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.4,51.49083383333333,-0.6611195,0.04944444444444445,0.8081944444444445
10.0,75142.45,3089.45001,39.66714,3.57,125.55,17.22,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.45,51.4908335,-0.661119,0.04958333333333333,0.8577777777777779
10.0,75142.5,3089.45,39.6671,3.56,125.41,17.22,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.5,51.49083333333333,-0.6611183333333333,0.04944444444444445,0.9072222222222223
10.0,75142.55,3089.44999,39.66707,3.5,125.5,17.22,-0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.55,51.49083316666667,-0.6611178333333334,0.04861111111111111,0.9558333333333334
10.0,75142.6,3089.44997,39.66704,3.44,125.59,17.23,-0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.6,51.490832833333336,-0.6611173333333333,0.04777777777777778,1.0036111111111112
10.0,75142.65,3089.44996,39.66701,3.45,125.5,17.23,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.65,51.49083266666666,-0.6611168333333333,0.04791666666666667,1.0515277777777778
10.0,75142.7,3089.44994,39.66698,3.46,125.41,17.24,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.7,51.49083233333333,-0.6611163333333334,0.04805555555555555,1.0995833333333334
10.0,75142.75,3089.44993,39.66695,3.44,125.47,17.25,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.75,51.49083216666667,-0.6611158333333333,0.04777777777777778,1.147361111111111
10.0,75142.8,3089.44991,39.66692,3.41,125.52,17.26,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.8,51.49083183333333,-0.6611153333333333,0.04736111111111111,1.1947222222222222
10.0,75142.85,3089.44989,39.66689,3.4,125.6,17.27,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.85,51.4908315,-0.6611148333333333,0.04722222222222222,1.2419444444444445
10.0,75142.9,3089.44988,39.66686,3.39,125.68,17.27,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.9,51.49083133333333,-0.6611143333333334,0.04708333333333334,1.2890277777777779
10.0,75142.95,3089.44986,39.66683,3.38,125.69,17.28,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28302.95,51.490831,-0.6611138333333333,0.04694444444444445,1.3359722222222223
10.0,75143.0,3089.44985,39.66679,3.37,125.71,17.29,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.0,51.490830833333334,-0.6611131666666666,0.04680555555555556,1.3827777777777779
10.0,75143.05,3089.44983,39.66676,3.36,125.79,17.3,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.05,51.4908305,-0.6611126666666666,0.04666666666666666,1.4294444444444445
10.0,75143.1,3089.44981,39.66672,3.35,125.87,17.31,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.1,51.49083016666667,-0.6611119999999999,0.04652777777777778,1.4759722222222222
10.0,75143.15,3089.4498,39.66669,3.33,125.92,17.32,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.15,51.490829999999995,-0.6611115000000001,0.046250000000000006,1.5222222222222221
10.0,75143.2,3089.44978,39.66666,3.32,125.96,17.33,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.2,51.49082966666666,-0.661111,0.04611111111111111,1.5683333333333334
10.0,75143.25,3089.44976,39.66662,3.29,126.13,17.33,-0.02,-0.01,19.75,3.904,459049.0,-148.0,77.0,28303.25,51.49082933333333,-0.6611103333333334,0.04569444444444445,1.6140277777777778
10.0,75143.3,3089.44975,39.66659,3.26,126.3,17.34,-0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28303.3,51.49082916666667,-0.6611098333333333,0.04527777777777778,1.6593055555555556
10.0,75143.35,3089.44974,39.66656,3.25,126.32,17.35,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.35,51.490829,-0.6611093333333333,0.045138888888888895,1.7044444444444444
10.0,75143.4,3089.44972,39.66653,3.25,126.33,17.36,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.4,51.490828666666665,-0.6611088333333334,0.045138888888888895,1.7495833333333333
10.0,75143.45,3089.44971,39.6665,3.26,126.33,17.37,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.45,51.4908285,-0.6611083333333333,0.04527777777777778,1.794861111111111
10.0,75143.5,3089.44969,39.66646,3.28,126.32,17.38,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.5,51.49082816666667,-0.6611076666666666,0.04555555555555555,1.8404166666666666
10.0,75143.55,3089.44968,39.66643,3.29,126.55,17.39,0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28303.55,51.490828,-0.6611071666666667,0.04569444444444445,1.886111111111111
10.0,75143.6,3089.44966,39.6664,3.3,126.77,17.39,0.0,-0.01,19.75,3.904,459049.0,-148.0,77.0,28303.6,51.49082766666667,-0.6611066666666667,0.04583333333333334,1.9319444444444445
10.0,75143.65,3089.44965,39.66637,3.28,126.75,17.4,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.65,51.4908275,-0.6611061666666667,0.04555555555555555,1.9775
10.0,75143.7,3089.44963,39.66633,3.26,126.73,17.41,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.7,51.49082716666667,-0.6611055,0.04527777777777778,2.022777777777778
10.0,75143.75,3089.44961,39.6663,3.29,126.99,17.41,0.02,-0.01,19.75,3.904,459049.0,-148.0,77.0,28303.75,51.49082683333334,-0.6611049999999999,0.04569444444444445,2.0684722222222223
10.0,75143.8,3089.4496,39.66627,3.32,127.25,17.42,0.02,-0.01,19.75,3.904,459049.0,-148.0,77.0,28303.8,51.49082666666666,-0.6611045,0.04611111111111111,2.1145833333333335
10.0,75143.85,3089.44958,39.66624,3.29,127.25,17.43,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.85,51.49082633333333,-0.661104,0.04569444444444445,2.160277777777778
10.0,75143.9,3089.44956,39.66621,3.26,127.25,17.43,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.9,51.490826,-0.6611035,0.04527777777777778,2.2055555555555557
10.0,75143.95,3089.44954,39.66618,3.23,127.33,17.44,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28303.95,51.490825666666666,-0.661103,0.04486111111111111,2.2504166666666667
10.0,75144.0,3089.44952,39.66615,3.22,127.42,17.45,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.0,51.49082533333333,-0.6611025,0.044722222222222226,2.295138888888889
10.0,75144.05,3089.4495,39.66612,3.2,127.59,17.45,-0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.05,51.490825,-0.661102,0.04444444444444445,2.339583333333333
10.0,75144.1,3089.44948,39.66609,3.19,127.77,17.46,-0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.1,51.49082466666667,-0.6611014999999999,0.044305555555555556,2.3838888888888885
10.0,75144.15,3089.44946,39.66606,3.14,127.91,17.47,-0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.15,51.49082433333333,-0.661101,0.043611111111111114,2.4274999999999998
10.0,75144.2,3089.44944,39.66603,3.1,128.05,17.48,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.2,51.490823999999996,-0.6611005,0.04305555555555556,2.4705555555555554
10.0,75144.25,3089.44942,39.666,3.11,127.88,17.49,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28304.25,51.490823666666664,-0.6610999999999999,0.043194444444444445,2.51375
10.0,75144.3,3089.4494,39.66597,3.13,127.71,17.49,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28304.3,51.49082333333333,-0.6610995000000001,0.04347222222222222,2.5572222222222223
10.0,75144.35,3089.44938,39.66595,3.09,127.69,17.5,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.35,51.490823,-0.6610991666666667,0.042916666666666665,2.600138888888889
10.0,75144.4,3089.44936,39.66592,3.08,127.67,17.51,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.4,51.490822666666666,-0.6610986666666666,0.042777777777777776,2.642916666666667
10.0,75144.45,3089.44934,39.66589,3.16,127.75,17.51,0.05,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.45,51.490822333333334,-0.6610981666666667,0.043888888888888894,2.686805555555556
10.0,75144.5,3089.44932,39.66586,3.26,127.84,17.52,0.06,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.5,51.490822,-0.6610976666666667,0.04527777777777778,2.7320833333333336
10.0,75144.55,3089.44929,39.66583,3.3,128.12,17.52,0.02,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.55,51.4908215,-0.6610971666666666,0.04583333333333334,2.777916666666667
10.0,75144.6,3089.44927,39.6658,3.32,128.41,17.52,0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.6,51.49082116666667,-0.6610966666666667,0.04611111111111111,2.8240277777777782
10.0,75144.65,3089.44925,39.66577,3.29,128.73,17.53,-0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.65,51.49082083333334,-0.6610961666666667,0.04569444444444445,2.8697222222222227
10.0,75144.7,3089.44923,39.66574,3.28,129.05,17.53,-0.01,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.7,51.490820500000005,-0.6610956666666666,0.04555555555555555,2.9152777777777783
10.0,75144.75,3089.44921,39.66571,3.31,129.13,17.53,0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.75,51.49082016666667,-0.6610951666666666,0.04597222222222222,2.9612500000000006
10.0,75144.8,3089.44919,39.66568,3.37,129.21,17.53,0.04,0.0,19.75,3.904,459049.0,-148.0,77.0,28304.8,51.49081983333333,-0.6610946666666667,0.04680555555555556,3.0080555555555564
10.0,75144.85,3089.44917,39.66564,3.5,129.49,17.53,0.07,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.85,51.4908195,-0.6610940000000001,0.04861111111111111,3.0566666666666675
10.0,75144.9,3089.44915,39.66561,3.59,129.76,17.53,0.05,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.9,51.49081916666667,-0.6610935,0.049861111111111106,3.1065277777777784
10.0,75144.95,3089.44914,39.66558,3.52,130.05,17.53,-0.04,-0.01,19.75,3.904,459049.0,-148.0,77.0,28304.95,51.490819,-0.6610929999999999,0.04888888888888889,3.1554166666666674
10.0,75145.0,3089.44912,39.66555,3.43,130.33,17.52,-0.05,-0.01,19.75,3.904,459049.0,-148.0,77.0,28305.0,51.49081866666667,-0.6610925000000001,0.0476388888888889,3.203055555555556
10.0,75145.05,3089.4491,39.66551,3.46,130.68,17.51,0.02,-0.01,19.75,3.904,459049.0,-148.0,77.0,28305.05,51.49081833333333,-0.6610918333333333,0.04805555555555555,3.2511111111111117
10.0,75145.1,3089.44908,39.66548,3.52,131.03,17.51,0.03,-0.01,19.75,3.904,459049.0,-148.0,77.0,28305.1,51.490818,-0.6610913333333334,0.04888888888888889,3.3000000000000007
10.0,75145.15,3089.44906,39.66545,3.59,130.92,17.5,0.04,0.0,19.75,3.904,459049.0,-148.0,77.0,28305.15,51.490817666666665,-0.6610908333333333,0.049861111111111106,3.3498611111111116
10.0,75145.2,3089.44904,39.66542,3.61,130.82,17.49,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28305.2,51.49081733333333,-0.6610903333333333,0.05013888888888889,3.4000000000000004
10.0,75145.25,3089.44903,39.66539,3.49,130.13,17.48,-0.06,0.02,19.75,3.904,459049.0,-148.0,77.0,28305.25,51.49081716666667,-0.6610898333333334,0.04847222222222222,3.4484722222222226
10.0,75145.3,3089.44901,39.66535,3.35,129.44,17.47,-0.08,0.02,19.75,3.904,459049.0,-148.0,77.0,28305.3,51.490816833333334,-0.6610891666666666,0.04652777777777778,3.4950000000000006
10.0,75145.35,3089.449,39.66533,3.26,129.71,17.45,-0.05,-0.01,19.75,3.904,459049.0,-148.0,77.0,28305.35,51.49081666666667,-0.6610888333333332,0.04527777777777778,3.5402777777777783
10.0,75145.4,3089.44898,39.6653,3.21,129.98,17.44,-0.03,-0.01,19.75,3.904,459049.0,-148.0,77.0,28305.4,51.490816333333335,-0.6610883333333334,0.044583333333333336,3.5848611111111115
10.0,75145.45,3089.44897,39.66527,3.24,129.73,17.42,0.02,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.45,51.49081616666667,-0.6610878333333333,0.045000000000000005,3.6298611111111114
10.0,75145.5,3089.44895,39.66524,3.29,129.48,17.41,0.03,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.5,51.490815833333336,-0.6610873333333332,0.04569444444444445,3.675555555555556
10.0,75145.55,3089.44894,39.66521,3.32,129.21,17.39,0.02,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.55,51.49081566666667,-0.6610868333333334,0.04611111111111111,3.721666666666667
10.0,75145.6,3089.44892,39.66518,3.34,128.93,17.37,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.6,51.49081533333333,-0.6610863333333333,0.04638888888888889,3.768055555555556
10.0,75145.65,3089.4489,39.66515,3.35,128.77,17.36,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.65,51.490815,-0.6610858333333333,0.04652777777777778,3.814583333333334
10.0,75145.7,3089.44889,39.66512,3.38,128.61,17.34,0.02,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.7,51.49081483333334,-0.6610853333333334,0.04694444444444445,3.8615277777777783
10.0,75145.75,3089.44887,39.66508,3.5,128.44,17.32,0.07,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.75,51.490814500000006,-0.6610846666666668,0.04861111111111111,3.9101388888888895
10.0,75145.8,3089.44886,39.66505,3.62,128.26,17.31,0.07,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.8,51.49081433333333,-0.6610841666666667,0.05027777777777778,3.960416666666667
10.0,75145.85,3089.44884,39.66501,3.64,128.01,17.29,0.02,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.85,51.490814,-0.6610835,0.050555555555555555,4.010972222222223
10.0,75145.9,3089.44882,39.66498,3.65,127.76,17.27,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.9,51.49081366666667,-0.661083,0.050694444444444445,4.061666666666667
10.0,75145.95,3089.44881,39.66495,3.7,127.56,17.25,0.03,0.01,19.75,3.904,459049.0,-148.0,77.0,28305.95,51.490813499999994,-0.6610824999999999,0.0513888888888889,4.113055555555556
10.0,75146.0,3089.44879,39.66492,3.75,127.35,17.24,0.03,0.01,19.75,3.904,459049.0,-148.0,77.0,28306.0,51.49081316666666,-0.6610820000000001,0.05208333333333334,4.165138888888889
10.0,75146.05,3089.44878,39.66489,3.77,127.17,17.22,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28306.05,51.490813,-0.6610815,0.052361111111111115,4.2175
10.0,75146.1,3089.44876,39.66486,3.78,126.99,17.2,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28306.1,51.49081266666667,-0.6610809999999999,0.05249999999999999,4.2700000000000005
10.0,75146.15,3089.44874,39.66483,3.8,126.95,17.18,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.15,51.49081233333333,-0.6610805000000001,0.052777777777777785,4.3227777777777785
10.0,75146.2,3089.44873,39.66481,3.82,126.91,17.16,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.2,51.490812166666664,-0.6610801666666667,0.05305555555555556,4.375833333333334
10.0,75146.25,3089.44871,39.66477,3.82,126.9,17.15,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.25,51.49081183333333,-0.6610794999999999,0.05305555555555556,4.42888888888889
10.0,75146.3,3089.44869,39.66475,3.81,126.88,17.13,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.3,51.4908115,-0.6610791666666667,0.05291666666666667,4.481805555555557
10.0,75146.35,3089.44868,39.66472,3.83,126.8,17.11,0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.35,51.49081133333333,-0.6610786666666667,0.05319444444444445,4.535000000000001
10.0,75146.4,3089.44866,39.66469,3.83,126.73,17.1,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.4,51.490811,-0.6610781666666666,0.05319444444444445,4.588194444444445
10.0,75146.45,3089.44864,39.66466,3.8,126.75,17.09,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.45,51.49081066666667,-0.6610776666666667,0.052777777777777785,4.640972222222223
10.0,75146.5,3089.44862,39.66463,3.75,126.77,17.08,-0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.5,51.490810333333336,-0.6610771666666667,0.05208333333333334,4.693055555555556
10.0,75146.55,3089.4486,39.66461,3.7,126.77,17.06,-0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.55,51.49081,-0.6610768333333333,0.0513888888888889,4.744444444444445
10.0,75146.6,3089.44859,39.66458,3.65,126.78,17.05,-0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.6,51.49080983333333,-0.6610763333333334,0.050694444444444445,4.79513888888889
10.0,75146.65,3089.44857,39.66455,3.65,126.82,17.04,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.65,51.4908095,-0.6610758333333333,0.050694444444444445,4.845833333333335
10.0,75146.7,3089.44855,39.66452,3.66,126.85,17.03,0.0,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.7,51.490809166666665,-0.6610753333333333,0.050833333333333335,4.896666666666668
10.0,75146.75,3089.44853,39.66449,3.62,126.98,17.02,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.75,51.49080883333333,-0.6610748333333334,0.05027777777777778,4.946944444444446
10.0,75146.8,3089.44852,39.66446,3.58,127.11,17.01,-0.02,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.8,51.490808666666666,-0.6610743333333333,0.04972222222222222,4.996666666666668
10.0,75146.85,3089.4485,39.66443,3.56,127.06,17.0,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.85,51.490808333333334,-0.6610738333333334,0.04944444444444445,5.046111111111112
10.0,75146.9,3089.44849,39.6644,3.55,127.01,16.99,-0.01,0.0,19.75,3.904,459049.0,-148.0,77.0,28306.9,51.49080816666667,-0.6610733333333333,0.049305555555555554,5.095416666666668
10.0,75146.95,3089.44847,39.66438,3.57,126.85,16.98,0.01,0.01,19.75,3.904,459049.0,-148.0,77.0,28306.95,51.49080783333333,-0.661073,0.04958333333333333,5.145000000000001
10.0,75147.0,3089.44845,39.66435,3.62,126.69,16.97,0.03,0.01,19.75,3.904,459049.0,-148.0,77.0,28307.0,51.490807499999995,-0.6610725,0.05027777777777778,5.195277777777779
10.0,75147.05,3089.44843,39.66432,3.68,126.59,16.97,0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28307.05,51.49080716666666,-0.661072,0.05111111111111111,5.24638888888889
10.0,75147.1,3089.44841,39.66429,3.74,126.49,16.96,0.03,0.0,19.75,3.904,459049.0,-148.0,77.0,28307.1,51.49080683333333,-0.6610715,0.05194444444444445,5.298333333333335
10.0,75147.15,3089.4484,39.66426,3.79,126.67,16.95,0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.15,51.49080666666667,-0.661071,0.052638888888888895,5.350972222222223
10.0,75147.2,3089.44838,39.66423,3.82,126.85,16.94,0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.2,51.49080633333333,-0.6610705,0.05305555555555556,5.404027777777779
10.0,75147.25,3089.44836,39.66419,3.81,126.96,16.93,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28307.25,51.490806,-0.6610698333333332,0.05291666666666667,5.456944444444446
10.0,75147.3,3089.44834,39.66416,3.79,127.06,16.92,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28307.3,51.49080566666667,-0.6610693333333334,0.052638888888888895,5.509583333333334
10.0,75147.35,3089.44832,39.66413,3.8,127.14,16.91,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28307.35,51.490805333333334,-0.6610688333333333,0.052777777777777785,5.562361111111112
10.0,75147.4,3089.4483,39.6641,3.83,127.21,16.89,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28307.4,51.490805,-0.6610683333333333,0.05319444444444445,5.615555555555557
10.0,75147.45,3089.44828,39.66407,3.89,127.52,16.88,0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.45,51.49080466666667,-0.6610678333333334,0.05402777777777778,5.6695833333333345
10.0,75147.5,3089.44826,39.66404,3.95,127.83,16.87,0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.5,51.49080433333334,-0.6610673333333333,0.05486111111111112,5.724444444444446
10.0,75147.55,3089.44824,39.66401,3.96,128.01,16.85,0.01,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.55,51.490804000000004,-0.6610668333333333,0.05499999999999999,5.7794444444444455
10.0,75147.6,3089.44823,39.66398,3.95,128.19,16.84,0.0,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.6,51.49080383333333,-0.6610663333333334,0.05486111111111112,5.834305555555557
10.0,75147.65,3089.44821,39.66394,3.98,128.41,16.82,0.01,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.65,51.4908035,-0.6610656666666667,0.05527777777777779,5.889583333333334
10.0,75147.7,3089.44819,39.66391,4.01,128.62,16.8,0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.7,51.490803166666666,-0.6610651666666667,0.055694444444444435,5.945277777777779
10.0,75147.75,3089.44817,39.66387,4.03,128.67,16.79,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28307.75,51.49080283333333,-0.6610645,0.05597222222222223,6.0012500000000015
10.0,75147.8,3089.44815,39.66384,4.05,128.72,16.77,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28307.8,51.4908025,-0.661064,0.05625,6.057500000000002
10.0,75147.85,3089.44813,39.6638,4.06,128.97,16.75,0.01,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.85,51.49080216666667,-0.6610633333333333,0.05638888888888888,6.113888888888891
10.0,75147.9,3089.44811,39.66377,4.06,129.22,16.73,0.0,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.9,51.49080183333333,-0.6610628333333334,0.05638888888888888,6.1702777777777795
10.0,75147.95,3089.44809,39.66373,4.03,129.36,16.71,-0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28307.95,51.490801499999996,-0.6610621666666667,0.05597222222222223,6.226250000000002
10.0,75148.0,3089.44808,39.6637,3.98,129.49,16.7,-0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28308.0,51.49080133333334,-0.6610616666666667,0.05527777777777779,6.28152777777778
10.0,75148.05,3089.44806,39.66366,3.92,129.68,16.68,-0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28308.05,51.490801000000005,-0.661061,0.05444444444444444,6.335972222222224
10.0,75148.1,3089.44804,39.66363,3.88,129.86,16.66,-0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28308.1,51.49080066666667,-0.6610604999999999,0.05388888888888889,6.389861111111113
10.0,75148.15,3089.44802,39.6636,3.89,129.73,16.65,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28308.15,51.49080033333333,-0.6610600000000001,0.05402777777777778,6.443888888888891
10.0,75148.2,3089.448,39.66357,3.91,129.61,16.63,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28308.2,51.4908,-0.6610595,0.05430555555555555,6.498194444444446
10.0,75148.25,3089.44798,39.66353,3.91,129.7,16.62,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28308.25,51.49079966666667,-0.6610588333333334,0.05430555555555555,6.552500000000002
10.0,75148.3,3089.44797,39.6635,3.89,129.78,16.61,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28308.3,51.4907995,-0.6610583333333333,0.05402777777777778,6.60652777777778
10.0,75148.35,3089.44795,39.66346,3.86,129.67,16.59,-0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28308.35,51.49079916666667,-0.6610576666666667,0.05361111111111111,6.660138888888891
10.0,75148.4,3089.44794,39.66343,3.81,129.56,16.58,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28308.4,51.490799,-0.6610571666666666,0.05291666666666667,6.713055555555558
